company CIK,ticker,10k filename
0001090872,A,0001193125-04-216917.txt
0001675149,AA,0001564590-23-002319.txt
0000006201,AAL,0001193125-17-051216.txt
0000824142,AAON,0001026608-13-000024.txt
0001158449,AAP,0001158449-25-000064.txt
0000320193,AAPL,0001628280-16-020309.txt
0001500217,AAT,0001500217-25-000007.txt
0001551152,ABBV,0001551152-25-000020.txt
0001140859,ABC,0001193125-08-243469.txt
0000351569,ABCB,0001193125-15-092877.txt
0001144980,ABG,0001193125-10-044910.txt
0000771497,ABM,0001628280-19-015259.txt
0000815094,ABMD,0001564590-21-029314.txt
0001253986,ABR,0001628280-25-007183.txt
0000001800,ABT,0001628280-25-007110.txt
0001739445,ACA,0001739445-25-000026.txt
0001070494,ACAD,0001564590-21-008372.txt
0000947484,ACGL,0001104659-07-015520.txt
0001520697,ACHC,0001564590-23-002737.txt
0001646972,ACI,0001646972-25-000052.txt
0000935036,ACIW,0001193125-19-058622.txt
0001113232,ACLS,0001558370-25-001855.txt
0000868857,ACM,0001410578-24-002030.txt
0001467373,ACN,0001467373-24-000278.txt
0001823529,ACT,0001823529-25-000070.txt
0000796343,ADBE,0001174947-03-000004.txt
0000917251,ADC,0001558370-25-000803.txt
0001803696,ADEA,0001564590-22-006778.txt
0000006281,ADI,0000950135-08-007596.txt
0000007084,ADM,0000007084-25-000011.txt
0001368514,ADMA,0001193805-21-000411.txt
0001670541,ADNT,0001670541-24-000109.txt
0000008670,ADP,0001206774-12-003634.txt
0000769397,ADSK,0001193125-11-071209.txt
0001468328,ADUS,0001564590-22-007171.txt
0001002910,AEE,0001445305-13-000414.txt
0000927003,AEIS,0001558370-25-001038.txt
0000919012,AEO,0001564590-21-012543.txt
0000004904,AEP,0001015402-05-001007.txt
0000874761,AES,0001193125-13-077580.txt
0001984060,AESI,0000950170-25-026740.txt
0001042046,AFG,0001042046-25-000011.txt
0000004977,AFL,0001193125-12-081967.txt
0000880266,AGCO,0000950144-09-001706.txt
0001273813,AGO,0001273813-25-000011.txt
0000078749,AGYS,0001564590-21-029319.txt
0001725255,AHCO,0001628280-25-007740.txt
0001569187,AHH,0001569187-25-000016.txt
0000005272,AIG,0001104659-22-024701.txt
0000819793,AIN,0001145443-09-000304.txt
0000001750,AIR,0001410578-25-001475.txt
0000109563,AIT,0001362310-08-004784.txt
0001267238,AIZ,0001628280-19-001767.txt
0000354190,AJG,0001564590-22-005714.txt
0001086222,AKAM,0001542567-14-000009.txt
0000899629,AKR,0001564590-21-007196.txt
0001487712,AL,0001628280-25-005392.txt
0000915913,ALB,0001206774-06-000435.txt
0000066756,ALE,0000066756-25-000013.txt
0001545654,ALEX,0001545654-25-000005.txt
0000897077,ALG,0001003297-11-000103.txt
0000866291,ALGM,0000950170-25-076059.txt
0001097149,ALGN,0001445305-14-000789.txt
0001362468,ALGT,0001437749-13-001984.txt
0000766421,ALK,0001193125-09-033073.txt
0001520262,ALKS,0001564590-23-002020.txt
0000899051,ALL,0001047469-15-000935.txt
0001579241,ALLE,0001579241-25-000008.txt
0000040729,ALLY,0001193125-11-047688.txt
0001459200,ALRM,0001459200-25-000004.txt
0001034670,ALV,0001564590-21-006803.txt
0001623925,AM,0001558370-25-000862.txt
0000006951,AMAT,0001193125-11-332050.txt
0001748790,AMCR,0001748790-24-000022.txt
0000002488,AMD,0001628280-21-001185.txt
0001037868,AME,0001193125-20-043133.txt
0000896262,AMED,0001628280-18-002423.txt
0001004434,AMG,0001104659-07-015471.txt
0000318154,AMGN,0001445305-13-000364.txt
0001562401,AMH,0001562401-25-000013.txt
0001047127,AMKR,0001445305-12-000428.txt
0001142750,AMN,0001445305-13-000293.txt
0000820027,AMP,0001104659-07-014265.txt
0001297184,AMPH,0001558370-16-004146.txt
0001704715,AMR,0001704715-25-000010.txt
0001018979,AMSF,0001564590-22-007154.txt
0001053507,AMT,0001193125-15-059026.txt
0002011286,AMTM,0002011286-24-000072.txt
0000794619,AMWD,0001193125-10-151335.txt
0001018724,AMZN,0001193125-13-028520.txt
0000350698,AN,0001193125-11-035910.txt
0000821026,ANDE,0001193125-12-082031.txt
0001596532,ANET,0001596532-25-000028.txt
0001018840,ANF,0001193125-12-134456.txt
0001705110,ANGI,0001705110-25-000018.txt
0001023024,ANIP,0001362310-08-001488.txt
0001013462,ANSS,0001193125-12-074501.txt
0000315293,AON,0001628280-25-006093.txt
0000784199,AORT,0001193125-19-051962.txt
0000091142,AOS,0001193125-20-046736.txt
0001387467,AOSL,0001445305-11-002723.txt
0001841666,APA,0002040266-25-000007.txt
0001517302,APAM,0001517302-25-000015.txt
0000002969,APD,0001193125-16-773346.txt
0001796209,APG,0001628280-25-008189.txt
0000820313,APH,0001558370-25-000714.txt
0001418121,APLE,0001564590-22-005942.txt
0000006845,APOG,0001193125-12-196043.txt
0001433195,APPF,0001433195-25-000013.txt
0001521332,APTV,0001521332-25-000010.txt
0001433270,AR,0001558370-25-000864.txt
0000894405,ARCB,0001558370-25-002037.txt
0001035443,ARE,0001104659-13-014040.txt
0001467760,ARI,0001628280-17-001915.txt
0001736946,ARLO,0001736946-25-000014.txt
0001584509,ARMK,0001584509-24-000212.txt
0001389050,AROC,0001389050-25-000009.txt
0001428205,ARR,0001445305-14-000633.txt
0000007536,ARW,0001859644-23-000005.txt
0000879407,ARWR,0001628280-24-049277.txt
0000007789,ASB,0001193125-15-035516.txt
0000890564,ASGN,0001104659-07-019957.txt
0001674862,ASH,0001674862-17-000090.txt
0001673985,ASIX,0001673985-25-000011.txt
0001817358,ASO,0001817358-25-000027.txt
0000792987,ASTE,0001140361-20-006100.txt
0001083446,ASTH,0001628280-24-008024.txt
0001580808,ATEN,0001628280-19-003017.txt
0000730464,ATGE,0001558370-24-011099.txt
0001018963,ATI,0001628280-25-007092.txt
0000731802,ATO,0001193125-12-466518.txt
0000896622,ATR,0001558370-20-001217.txt
0000718877,ATVI,0001628280-23-004842.txt
0000883948,AUB,0001558370-22-002183.txt
0000104918,AVA,0001564590-21-007774.txt
0001368622,AVAV,0001558370-25-008838.txt
0000915912,AVB,0001193125-12-080629.txt
0001730168,AVGO,0001730168-24-000139.txt
0001606498,AVNS,0001606498-25-000024.txt
0001122976,AVNT,0001628280-15-000652.txt
0000008858,AVT,0001558370-15-001540.txt
0001722482,AVTR,0001722482-25-000015.txt
0000008818,AVY,0001193125-22-049910.txt
0000007431,AWI,0001564590-21-007297.txt
0001410636,AWK,0001564590-17-001899.txt
0001056903,AWR,0001628280-25-006389.txt
0001299709,AX,0001299709-24-000113.txt
0001062231,AXL,0001062231-25-000008.txt
0000004962,AXP,0001193125-17-047588.txt
0001616862,AXTA,0001616862-25-000013.txt
0001144215,AYI,0001193125-09-217720.txt
0000866787,AZO,0001558370-24-013758.txt
0000933974,AZTA,0001558370-23-019262.txt
0000008947,AZZ,0001193125-12-225281.txt
0000012927,BA,0001193125-12-048565.txt
0000070858,BAC,0001193125-10-041666.txt
0001169770,BANC,0001628280-25-009438.txt
0000760498,BANF,0001564590-21-009287.txt
0000946673,BANR,0001445305-14-000845.txt
0000010456,BAX,0001628280-25-007201.txt
0000701985,BBWI,0001193125-11-071220.txt
0000764478,BBY,0001104659-07-034935.txt
0000014930,BC,0001628280-16-011325.txt
0001328581,BCC,0001328581-25-000010.txt
0000078890,BCO,0001193125-07-041211.txt
0000009326,BCPC,0001628280-25-007202.txt
0000913142,BDC,0001193125-16-477756.txt
0000790816,BDN,0001564590-19-003921.txt
0000010795,BDX,0001628280-22-030686.txt
0000038777,BEN,0001193125-10-261858.txt
0000014693,BF-B,0001193125-12-285018.txt
0001101215,BFH,0001193125-10-043956.txt
0000907254,BFS,0001193125-13-105306.txt
0001094831,BGC,0001628280-25-009421.txt
0001278027,BGS,0001558370-25-001513.txt
0000863436,BHE,0001564590-21-009779.txt
0001685040,BHF,0001685040-25-000010.txt
0001108134,BHLB,0001362310-09-003874.txt
0000875045,BIIB,0001193125-12-039072.txt
0001786352,BILL,0001786352-24-000035.txt
0000012208,BIO,0000012208-25-000007.txt
0001531152,BJ,0001531152-25-000013.txt
0001013488,BJRI,0001564590-22-006872.txt
0001390777,BK,0001628280-15-001194.txt
0000885245,BKE,0001157523-13-001668.txt
0001130464,BKH,0001130464-22-000004.txt
0001075531,BKNG,0001104659-11-010302.txt
0001701605,BKR,0001701605-25-000035.txt
0001504008,BKU,0001504008-25-000005.txt
0001666134,BL,0001666134-25-000003.txt
0001633931,BLD,0001558370-25-001495.txt
0000834365,BLFS,0001628280-25-009511.txt
0002012383,BLK,0000950170-25-026584.txt
0001280058,BLKB,0001280058-25-000010.txt
0001546417,BLMN,0001546417-25-000034.txt
0000009092,BMI,0001564590-22-006284.txt
0001048477,BMRN,0001564590-19-005033.txt
0000014272,BMY,0001193125-13-061678.txt
0000046195,BOH,0001564590-23-002876.txt
0001610250,BOOT,0001558370-25-007889.txt
0001372612,BOX,0001564590-21-014377.txt
0001383312,BR,0001383312-24-000039.txt
0001772016,BRBR,0001772016-24-000108.txt
0000746598,BRC,0001193125-12-406801.txt
0001067983,BRK-B,0001564590-22-007322.txt
0001049782,BRKL,0001445305-14-000816.txt
0001109354,BRKR,0001193125-22-056531.txt
0000079282,BRO,0001564590-21-007624.txt
0001581068,BRX,0001581068-25-000009.txt
0001748824,BSIG,0001748824-25-000016.txt
0000885725,BSX,0001072613-09-000419.txt
0001064728,BTU,0001064728-25-000018.txt
0001579298,BURL,0001564590-21-013162.txt
0000908255,BWA,0000950137-09-001021.txt
0001486957,BWXT,0001486957-25-000008.txt
0001061630,BXMT,0001193805-13-000696.txt
0001037540,BXP,0001656423-25-000009.txt
0000906553,BYD,0001445305-11-000424.txt
0000831001,C,0001206774-13-000852.txt
0001632127,CABO,0001632127-25-000033.txt
0000016058,CACI,0001564590-22-029077.txt
0000023217,CAG,0001628280-17-007184.txt
0000721371,CAH,0001193125-11-233322.txt
0000887596,CAKE,0001410578-25-000195.txt
0000014707,CAL,0001437749-20-006641.txt
0000016160,CALM,0001562762-25-000170.txt
0001406666,CALX,0001628280-22-003338.txt
0000723612,CAR,0001193125-13-068169.txt
0001494259,CARG,0001564590-21-005612.txt
0001783180,CARR,0001783180-25-000008.txt
0001683606,CARS,0001564590-21-008812.txt
0001579091,CART,0001579091-25-000015.txt
0000907471,CASH,0001140361-15-044316.txt
0000726958,CASY,0001193125-14-253245.txt
0000018230,CAT,0001104659-12-011331.txt
0000861842,CATY,0001437749-25-005749.txt
0001639438,CAVA,0001628280-25-007882.txt
0000896159,CB,0001193125-12-078111.txt
0001374310,CBOE,0001628280-25-006984.txt
0001138118,CBRE,0001564590-20-008056.txt
0001067294,CBRL,0001558370-24-013061.txt
0000022356,CBSH,0000950137-09-001320.txt
0000016040,CBT,0001564590-22-038228.txt
0000723188,CBU,0001410578-25-000247.txt
0001627223,CC,0001627223-16-000066.txt
0001051470,CCI,0001445305-11-000263.txt
0001219601,CCK,0001219601-25-000009.txt
0000815097,CCL,0001193125-14-025514.txt
0001158324,CCOI,0001410578-25-000226.txt
0001576940,CCS,0001576940-25-000006.txt
0001725057,CDAY,0001564590-21-009508.txt
0000813672,CDNS,0001193125-12-076117.txt
0000860546,CDP,0001104659-09-013162.txt
0001402057,CDW,0001402057-25-000018.txt
0001306830,CE,0001306830-25-000027.txt
0001341766,CELH,0001829126-21-001412.txt
0000887733,CENTA,0001628280-16-021764.txt
0000949157,CENX,0000950123-06-003288.txt
0001827090,CERT,0001827090-25-000014.txt
0001173489,CEVA,0001437749-25-005523.txt
0001324404,CF,0001628280-15-001077.txt
0001490906,CFFN,0001490906-24-000035.txt
0000759944,CFG,0000759944-25-000013.txt
0000039263,CFR,0001193125-13-045916.txt
0001527166,CG,0001628280-15-001092.txt
0000851205,CGNX,0001193125-14-051054.txt
0000726854,CHCO,0001193125-06-047029.txt
0000313927,CHD,0001564590-22-005528.txt
0000020212,CHDN,0001193125-12-109920.txt
0000019584,CHE,0001562762-25-000038.txt
0001517175,CHEF,0001628280-18-003044.txt
0001046311,CHH,0001193125-11-051437.txt
0001486159,CHRD,0001486159-25-000005.txt
0001043277,CHRW,0001628280-15-001350.txt
0001091667,CHTR,0001091667-25-000034.txt
0001766502,CHWY,0001766502-25-000014.txt
0001739940,CI,0001739940-25-000009.txt
0000936395,CIEN,0000950133-08-004117.txt
0000020286,CINF,0001144204-13-011557.txt
0001509589,CIVI,0001558370-15-000218.txt
0000021665,CL,0001628280-16-011343.txt
0001958086,CLB,0000950170-25-019072.txt
0000764065,CLF,0001193125-12-065138.txt
0000822818,CLH,0001445305-13-000500.txt
0000827876,CLSK,0001663577-21-000668.txt
0000021076,CLX,0001628280-17-008700.txt
0000028412,CMA,0001193125-11-049884.txt
0000022444,CMC,0000950134-08-018786.txt
0001166691,CMCSA,0001193125-17-030512.txt
0001156375,CME,0001193125-11-050252.txt
0001058090,CMG,0001562762-24-000023.txt
0000026172,CMI,0001104659-07-014278.txt
0000811156,CMS,0001193125-12-074276.txt
0001071739,CNC,0001193125-06-038095.txt
0001567094,CNH,0001628280-25-009007.txt
0001385280,CNK,0001564590-21-009190.txt
0001856525,CNM,0001856525-25-000081.txt
0000816956,CNMD,0000914317-11-000319.txt
0001224608,CNO,0001224608-25-000006.txt
0001130310,CNP,0001130310-25-000040.txt
0001710366,CNR,0001710366-25-000010.txt
0001284812,CNS,0001284812-25-000087.txt
0001070412,CNX,0001193125-11-030435.txt
0001803599,CNXC,0001803599-25-000022.txt
0001050377,CNXN,0001558370-25-001382.txt
0000927628,COF,0001193125-14-073467.txt
0000820318,COHR,0001564590-19-032471.txt
0000021535,COHU,0001437749-25-004612.txt
0000317540,COKE,0001564590-20-006432.txt
0000887343,COLB,0001193125-11-051645.txt
0001267565,COLL,0001558370-25-001801.txt
0001050797,COLM,0001193125-12-085007.txt
0002014596,CON,0002014596-25-000011.txt
0000711404,COO,0001193125-11-343993.txt
0000933136,COOP,0001564590-18-004269.txt
0001163165,COP,0001562762-22-000031.txt
0001088856,CORT,0001628280-25-008167.txt
0000909832,COST,0001445305-13-002422.txt
0001024305,COTY,0001024305-24-000035.txt
0000016732,CPB,0000950123-11-087197.txt
0000701347,CPF,0001140361-13-009841.txt
0000019745,CPK,0001628280-25-008213.txt
0001530721,CPRI,0001530721-25-000052.txt
0000900075,CPRT,0001628280-15-007286.txt
0001369568,CPRX,0001193125-24-050908.txt
0000906345,CPT,0001362310-09-002467.txt
0001944013,CR,0001628280-25-008728.txt
0001609253,CRC,0001628280-15-001108.txt
0001866175,CRGY,0001866175-25-000024.txt
0001060822,CRI,0001104659-07-014975.txt
0000023194,CRK,0001564590-20-008081.txt
0001100682,CRL,0001628280-15-000785.txt
0001108524,CRM,0001193125-14-084762.txt
0001334036,CROX,0001628280-18-002437.txt
0000017843,CRS,0001193125-11-231043.txt
0001743759,CRSR,0001564590-23-002592.txt
0000772406,CRUS,0001206774-12-002462.txt
0000874866,CRVL,0001564590-21-030813.txt
0000858877,CSCO,0001193125-12-388590.txt
0001057352,CSGP,0001057352-25-000016.txt
0001005757,CSGS,0001564590-21-006874.txt
0000790051,CSL,0001558370-17-000547.txt
0000798359,CSR,0001628280-21-002665.txt
0001624794,CSWI,0001624794-25-000056.txt
0000277948,CSX,0001193125-07-032135.txt
0000723254,CTAS,0001104659-06-053974.txt
0001831915,CTKB,0001628280-25-008780.txt
0001596783,CTLT,0001596783-24-000087.txt
0000858470,CTRA,0001628280-15-001120.txt
0001590717,CTRE,0001628280-25-005118.txt
0000026058,CTS,0001564590-22-007183.txt
0001058290,CTSH,0001193125-14-067531.txt
0001755672,CTVA,0001755672-25-000005.txt
0001298675,CUBE,0001558370-16-003304.txt
0001488813,CUBI,0001628280-16-011747.txt
0002027317,CURB,0000950170-25-024834.txt
0000025232,CUZ,0001193125-12-070500.txt
0000354647,CVBF,0001193125-21-063327.txt
0000278166,CVCO,0001445305-13-001462.txt
0001376139,CVI,0001376139-25-000008.txt
0001169561,CVLT,0001628280-15-003946.txt
0000064803,CVS,0001558370-18-000707.txt
0000093410,CVX,0000950149-07-000074.txt
0000026324,CW,0000950117-06-001076.txt
0001567683,CWEN,0001567683-25-000007.txt
0001628369,CWK,0001628369-25-000005.txt
0001035201,CWT,0001047469-15-001307.txt
0001569345,CXM,0001569345-25-000019.txt
0000025445,CXT,0001628280-25-006754.txt
0001070985,CXW,0001564590-22-005663.txt
0001061983,CYTK,0001564590-22-007218.txt
0001590895,CZR,0001590895-25-000068.txt
0000715957,D,0001564590-22-006589.txt
0000027904,DAL,0001445305-13-000209.txt
0000026780,DAN,0001437749-25-004554.txt
0000916540,DAR,0000916540-25-000008.txt
0001467623,DBX,0001467623-25-000011.txt
0000029644,DCI,0001628280-16-019746.txt
0000846617,DCOM,0001571049-17-002297.txt
0000315189,DE,0001558370-24-016169.txt
0001622194,DEA,0001564590-22-007604.txt
0001364250,DEI,0001364250-25-000014.txt
0001825088,DFH,0001825088-25-000014.txt
0001669811,DFIN,0001564590-21-008822.txt
0001393612,DFS,0001393612-25-000009.txt
0000029534,DG,0001558370-25-003413.txt
0000854775,DGII,0000950137-08-014268.txt
0001022079,DGX,0001022079-25-000044.txt
0000882184,DHI,0000950134-08-021337.txt
0000313616,DHR,0001193125-12-076756.txt
0001915657,DINO,0001915657-25-000019.txt
0000029002,DIOD,0001564590-21-007008.txt
0001744489,DIS,0001744489-24-000276.txt
0001001082,DISH,0001558370-25-002818.txt
0001089063,DKS,0001193125-04-059174.txt
0001308547,DLB,0001628280-24-048519.txt
0001297996,DLR,0001558370-25-001424.txt
0000935703,DLTR,0001193125-05-076605.txt
0000027996,DLX,0001140361-12-010738.txt
0001599617,DNOW,0001564590-21-006229.txt
0001582961,DOCN,0001582961-25-000035.txt
0001516513,DOCS,0001516513-25-000056.txt
0001261333,DOCU,0001261333-25-000024.txt
0000868780,DORM,0001628280-23-005712.txt
0000029905,DOV,0000950123-11-012422.txt
0001751788,DOW,0001751788-25-000012.txt
0001286681,DPZ,0001193125-21-055734.txt
0001298946,DRH,0001445305-13-000424.txt
0000940944,DRI,0001193125-11-194810.txt
0001042893,DRQ,0001564590-21-008917.txt
0001773383,DT,0001773383-25-000065.txt
0000936340,DTE,0000950152-09-001957.txt
0001842022,DTM,0001842022-25-000003.txt
0001326160,DUK,0001326160-25-000072.txt
0001562088,DUOL,0001562088-25-000042.txt
0001819928,DV,0001558370-25-001814.txt
0000927066,DVA,0001564590-17-002409.txt
0001029142,DVAX,0001564590-21-008833.txt
0001090012,DVN,0001564590-22-005321.txt
0001688568,DXC,0001688568-25-000029.txt
0001093557,DXCM,0001193125-13-069590.txt
0001020710,DXPE,0001140361-18-015469.txt
0000067215,DY,0000950144-08-006879.txt
0000712515,EA,0001193125-12-249324.txt
0000703351,EAT,0001193125-12-369923.txt
0001065088,EBAY,0001193125-10-033324.txt
0002015845,ECG,0002015845-25-000012.txt
0000031462,ECL,0001558370-25-001263.txt
0001084961,ECPG,0001193125-14-067404.txt
0001047862,ED,0001193125-15-054350.txt
0001029199,EEFT,0001213900-25-017068.txt
0001411342,EFC,0001411342-25-000015.txt
0000033185,EFX,0001628280-15-001024.txt
0001050441,EGBN,0001387131-19-001635.txt
0000049600,EGP,0000049600-25-000019.txt
0000785161,EHC,0001442643-09-000012.txt
0001379041,EIG,0001379041-25-000049.txt
0000827052,EIX,0001193125-07-042000.txt
0001001250,EL,0001104659-19-047085.txt
0001600033,ELF,0001600033-25-000016.txt
0000104894,ELME,0001193125-11-047462.txt
0000895417,ELS,0001193125-12-086486.txt
0001156039,ELV,0001193125-13-071165.txt
0001872789,EMBC,0001872789-24-000037.txt
0000105634,EME,0001193125-12-079814.txt
0000915389,EMN,0000950144-03-002908.txt
0000032604,EMR,0001193125-06-239412.txt
0001420800,ENOV,0001420800-25-000009.txt
0001463101,ENPH,0001463101-25-000024.txt
0001632790,ENR,0001632790-24-000102.txt
0001289308,ENS,0001289308-25-000017.txt
0001125376,ENSG,0001445305-11-000273.txt
0001101302,ENTG,0001193125-13-071771.txt
0001529864,ENVA,0001564590-21-009434.txt
0000821189,EOG,0000821189-25-000011.txt
0000006955,EPAC,0001193125-12-437816.txt
0001352010,EPAM,0001352010-25-000007.txt
0001096752,EPC,0001628280-24-047916.txt
0001045450,EPR,0001193125-11-051389.txt
0001728951,EPRT,0001728951-25-000031.txt
0001333986,EQH,0001333986-25-000011.txt
0001101239,EQIX,0001628280-25-005126.txt
0000906107,EQR,0001564590-22-005566.txt
0000033213,EQT,0001104659-14-011816.txt
0000072741,ES,0000072741-25-000007.txt
0001877322,ESAB,0001877322-25-000021.txt
0000866706,ESE,0001410578-24-002064.txt
0001590714,ESI,0001590714-25-000022.txt
0001448893,ESNT,0001628280-17-001400.txt
0000920522,ESS,0001140361-14-009793.txt
0000896156,ETD,0001437749-24-027664.txt
0001551182,ETN,0001551182-25-000006.txt
0000065984,ETR,0000065984-25-000012.txt
0001370637,ETSY,0001370637-25-000017.txt
0001360901,EVR,0001360901-25-000005.txt
0001711269,EVRG,0001711269-25-000004.txt
0001559865,EVTC,0001559865-25-000007.txt
0001099800,EW,0001099800-25-000005.txt
0001069157,EWBC,0001628280-18-002352.txt
0001109357,EXC,0001628280-19-001107.txt
0000939767,EXEL,0001628280-21-001852.txt
0001297989,EXLS,0001628280-16-011841.txt
0000918646,EXP,0001564590-21-029341.txt
0000746515,EXPD,0001564590-22-010381.txt
0001324424,EXPE,0001324424-25-000008.txt
0001495932,EXPI,0001683168-18-001030.txt
0000851520,EXPO,0001564590-22-007169.txt
0001289490,EXR,0001628280-25-009060.txt
0001078271,EXTR,0001564590-22-030248.txt
0001710155,EYE,0001710155-25-000011.txt
0000876523,EZPW,0001035704-02-000641.txt
0000037996,F,0001157523-11-001210.txt
0001472787,FAF,0001564590-22-005550.txt
0001539838,FANG,0001539838-25-000021.txt
0000815556,FAST,0001193125-12-048575.txt
0001519751,FBIN,0001564590-21-008129.txt
0001649749,FBK,0001649749-25-000035.txt
0000811589,FBNC,0001628280-20-002559.txt
0001057706,FBP,0001193125-13-136825.txt
0001562528,FBRT,0001628280-15-002936.txt
0000712537,FCF,0001193125-13-105350.txt
0000840489,FCFS,0000926236-12-000020.txt
0000887936,FCN,0001564590-17-002713.txt
0001650132,FCPT,0001650132-24-000045.txt
0000831259,FCX,0000831259-25-000006.txt
0001047340,FDP,0001445305-13-000252.txt
0001013237,FDS,0001437749-19-020894.txt
0001048911,FDX,0001564590-21-037031.txt
0001031296,FE,0001031296-25-000006.txt
0000038725,FELE,0000038725-25-000026.txt
0000708955,FFBC,0001144204-11-011533.txt
0000036029,FFIN,0001193125-21-050937.txt
0001048695,FFIV,0001445305-14-005262.txt
0000036377,FHB,0001558370-25-001943.txt
0001056288,FHI,0001193125-11-042224.txt
0000036966,FHN,0000950144-03-003353.txt
0001136893,FIS,0001193125-05-048033.txt
0000798354,FISV,0001628280-16-011435.txt
0000035527,FITB,0001193125-20-057751.txt
0001177609,FIVE,0001628280-17-002866.txt
0001035983,FIX,0001558370-25-001222.txt
0000069891,FIZZ,0001437749-25-022007.txt
0000850209,FL,0001558370-19-002753.txt
0000866374,FLEX,0001628280-16-016576.txt
0000910073,FLG,0001564590-21-009479.txt
0001128928,FLO,0001564590-22-006065.txt
0001124198,FLR,0001628280-25-005924.txt
0000030625,FLS,0001628280-18-002486.txt
0001175454,FLT,0001628280-25-008746.txt
0000037785,FMC,0001193125-11-041464.txt
0001408710,FN,0001408710-24-000032.txt
0000037808,FNB,0001193125-17-053369.txt
0001507079,FND,0001558370-20-001086.txt
0001331875,FNF,0001331875-25-000013.txt
0001039399,FORM,0001445305-13-000585.txt
0001794669,FOUR,0001794669-25-000011.txt
0001754301,FOXA,0001628280-24-036123.txt
0001424929,FOXF,0001424929-25-000007.txt
0000921825,FR,0001193125-13-086804.txt
0001611647,FRPT,0001611647-25-000007.txt
0000034903,FRT,0001193125-11-036800.txt
0000277509,FSS,0001193125-13-109337.txt
0001727263,FTDR,0001727263-19-000003.txt
0001262039,FTNT,0001262039-25-000011.txt
0001965040,FTRE,0001965040-25-000015.txt
0001659166,FTV,0001659166-25-000024.txt
0000039368,FUL,0001437749-25-001699.txt
0000700564,FULT,0001193125-11-051784.txt
0001999001,FUN,0001999001-25-000052.txt
0000912728,FWRD,0001628280-25-014482.txt
0000020520,FYBR,0001562762-25-000028.txt
0001398659,G,0001564590-21-009746.txt
0000039911,GAP,0001193125-12-132098.txt
0000040211,GATX,0001445305-13-000340.txt
0000868671,GBCI,0001193125-12-084958.txt
0000923120,GBX,0001564590-21-052050.txt
0000040533,GD,0001193125-12-066385.txt
0001071255,GDEN,0001564590-20-010818.txt
0001743725,GDYN,0001628280-25-008723.txt
0000040545,GE,0001193125-11-047479.txt
0000043920,GEF,0001193125-15-408980.txt
0000849399,GEN,0001193125-18-309091.txt
0000923796,GEO,0001564590-22-007652.txt
0000912463,GES,0001104659-07-015064.txt
0000050725,GFF,0001104659-06-081561.txt
0000042888,GGG,0001193125-14-056452.txt
0000104889,GHC,0001193125-11-053497.txt
0000821002,GIII,0001571049-17-003132.txt
0000882095,GILD,0001193125-12-075335.txt
0000040704,GIS,0001193125-25-147079.txt
0001192448,GKOS,0001558370-25-001402.txt
0000320335,GL,0001193125-15-069449.txt
0001575965,GLPI,0001575965-25-000008.txt
0000024741,GLW,0001628280-25-005347.txt
0001467858,GM,0001467858-25-000032.txt
0001326380,GME,0001628280-25-014731.txt
0001237831,GMED,0001562762-25-000026.txt
0001600438,GMS,0001628280-25-032103.txt
0001526113,GNL,0001526113-25-000007.txt
0001474735,GNRC,0001474735-14-000005.txt
0000355811,GNTX,0001362310-09-002680.txt
0001276520,GNW,0001193125-25-041860.txt
0001771515,GO,0001771515-25-000017.txt
0001537054,GOGO,0001564590-21-012575.txt
0001672013,GOLF,0001672013-25-000009.txt
0001652044,GOOGL,0001652044-25-000014.txt
0000040987,GPC,0001193125-16-479829.txt
0001031203,GPI,0001193125-12-052522.txt
0001408075,GPK,0001408075-25-000007.txt
0001123360,GPN,0001193125-11-196004.txt
0001373670,GRBK,0001373670-25-000007.txt
0001121788,GRMN,0001615774-19-002739.txt
0000886982,GS,0001193125-22-052682.txt
0001726978,GSHD,0001726978-25-000016.txt
0000042582,GT,0001564590-21-004857.txt
0001718512,GTES,0001718512-25-000013.txt
0000892553,GTLS,0001445305-12-000510.txt
0001794515,GTM,0001794515-25-000045.txt
0001052752,GTY,0001564590-22-006773.txt
0000861459,GVA,0001564590-19-003791.txt
0001528396,GWRE,0001528396-24-000105.txt
0000277135,GWW,0000277135-25-000010.txt
0001852244,GXO,0001852244-25-000007.txt
0001468174,H,0001468174-25-000009.txt
0000313143,HAE,0001169232-05-003081.txt
0001109242,HAFC,0001628280-19-002348.txt
0000045012,HAL,0000045012-25-000010.txt
0001159036,HALO,0001483813-13-000033.txt
0000046080,HAS,0001193125-19-052025.txt
0001561894,HASI,0001561894-25-000007.txt
0001834622,HAYW,0001834622-25-000009.txt
0000049196,HBAN,0001193125-15-049355.txt
0001359841,HBI,0001359841-25-000008.txt
0000860730,HCA,0001193125-22-046707.txt
0001691303,HCC,0001691303-25-000010.txt
0001400810,HCI,0001564590-21-012867.txt
0000731012,HCSG,0001193125-12-075632.txt
0000354950,HD,0001193125-11-076501.txt
0000916789,HELE,0001558370-18-003549.txt
0000004447,HES,0001628280-25-008716.txt
0001046025,HFWA,0001193125-13-093956.txt
0001674168,HGV,0001628280-25-009254.txt
0001417398,HI,0001417398-24-000256.txt
0000874766,HIG,0001362310-09-001777.txt
0001501585,HII,0001501585-25-000006.txt
0001773751,HIMS,0001773751-25-000062.txt
0000921082,HIW,0001193125-07-044498.txt
0001302215,HLI,0001302215-25-000024.txt
0000851310,HLIT,0001193125-13-087640.txt
